block_id_v1,er_web,er_web_rescaled,sa_web,sa_web_rescaled,score_v1_web,sm_web,sm_web_rescaled,sp_web,sp_web_rescaled,ve_web,ve_web_rescaled,vg_web,vg_web_rescaled
5388,5664,24,73831.66666666667,13,24,NA,NA,1453.111111111111,23,NA,NA,1077.2882622612847,14
5389,5664,24,73834.55555555556,13,24,NA,NA,1453.6666666666667,23,NA,NA,1076.6248914930557,14
5390,5664,24,73835,13,24,NA,NA,1453.6666666666667,23,NA,NA,1075.5622965494792,14
5391,5669,24,73833.33333333333,13,24,NA,NA,1454,23,NA,NA,1074.4229939778645,14
5392,5677,24,73825.16666666667,13,24,NA,NA,1454,23,NA,NA,1073.0732421875,14
5393,5677,24,73873.75,13,24,NA,NA,1454.5,23,NA,NA,1071.9617309570312,14
5394,5677,24,73871.66666666667,13,24,NA,NA,1454,23,NA,NA,1070.8579508463542,14
5395,5665,24,73834.11111111111,13,24,NA,NA,1454,23,NA,NA,1074.4544542100693,14
5396,5680.333333333333,24,73827.66666666667,13,24,NA,NA,1453.4444444444443,23,NA,NA,1073.1274956597222,14
5397,5679.666666666667,24,73874.33333333333,13,24,NA,NA,1453.6666666666667,23,NA,NA,1072.0347493489583,14
5398,5679.666666666667,24,73873.88888888889,13,24,NA,NA,1453.6666666666667,23,NA,NA,1070.9496527777778,14
5399,5664,24,73834.33333333333,13,24,NA,NA,1453.6666666666667,23,NA,NA,1074.4925944010417,14
5400,5682,24,73828.44444444444,13,24,NA,NA,1452.4444444444443,23,NA,NA,1073.193332248264,14
5401,5682,24,73842.66666666667,13,24,NA,NA,1452.3333333333333,23,NA,NA,1072.1233520507812,14
5402,5682,24,73873.88888888889,13,24,NA,NA,1452.7777777777778,23,NA,NA,1071.0608859592014,14
5403,5682,24,73826,13,24,NA,NA,1452,23,NA,NA,1072.1969604492188,14
5404,5682,24,73874,13,24,NA,NA,1452.6666666666667,23,NA,NA,1071.1533203125,14
5405,5676.990909090909,24,73865.83636363636,13,24,NA,NA,1453.3727272727272,23,NA,NA,1067.9693536931818,14
5406,5672.854545454546,24,73855.51818181819,13,24,NA,NA,1453.0363636363636,23,NA,NA,1065.6633067737926,14
5407,5676.37962962963,24,73849.5,13,24,NA,NA,1452.3240740740741,23,NA,NA,1068.659227159288,14
5408,5677.421487603306,24,73845.04132231405,13,24,NA,NA,1452.0661157024792,23,NA,NA,1071.7833554606793,14
5409,5674.396694214876,24,73846.14049586777,13,24,NA,NA,1452.5123966942149,23,NA,NA,1074.3656278247677,14
5410,5513.909090909091,23.5,70299.25454545455,12.5,23.5,NA,NA,1428.1,22.6,NA,NA,1075.9342307350853,14
5411,5359.305785123967,23,66691.42148760331,12,23,NA,NA,1392,22,NA,NA,1077.4825348657025,14
5412,5348.388429752066,23,66686.5041322314,12,23,NA,NA,1392.5371900826447,22,NA,NA,1076.657728967588,14
5413,5332.619834710744,23,66678.90082644628,12,22.694214876033058,NA,NA,1393.7851239669421,22,NA,NA,1074.0196926652893,14
5414,5324.681818181818,23,66676.72727272728,12,22.10909090909091,NA,NA,1393.9454545454546,22,NA,NA,1071.498291015625,14
5415,5321.528925619835,23,66676.72727272728,12,22,NA,NA,1394,22,NA,NA,1068.87639220687,14
5416,5312.628099173554,22.694214876033058,66675.5041322314,12,22,NA,NA,1394,22,NA,NA,1066.0916516012396,14
5417,5300.972477064221,22,66671.55963302753,12,22,NA,NA,1393.4495412844037,22,NA,NA,1063.8838920943233,14
5418,5292.931372549019,22,66666.46078431372,12,22,NA,NA,1393,22,NA,NA,1062.4373348460479,14
5419,5217.5,22,65991.825,12,22,NA,NA,1383,22,NA,NA,1061.2197682698568,14
5420,5212.586776859504,22,65940.00826446281,12,22,NA,NA,1378,22,NA,NA,1061.0863037109375,14
5421,5210.618181818182,22,65936.47272727273,12,22,NA,NA,1378.2636363636364,22,NA,NA,1066.1030728426847,14
5422,6515.444444444444,27.666666666666668,92786.55555555556,16.666666666666668,28,NA,NA,1681.6666666666667,26.666666666666668,NA,NA,1196.2501220703125,16
5423,6539.444444444444,27.666666666666668,92787.11111111111,16.666666666666668,27.77777777777778,NA,NA,1681.6666666666667,26.666666666666668,NA,NA,1184.2837320963542,16
5424,6540.333333333333,27.666666666666668,92780.66666666667,16.666666666666668,27.666666666666668,NA,NA,1681.6666666666667,26.666666666666668,NA,NA,1174.4417317708333,16
5425,6595.666666666667,28,93165.66666666667,17,28,NA,NA,1660,26,NA,NA,1189.6244303385417,16
5426,6619,28,93165.88888888889,17,28,NA,NA,1660,26,NA,NA,1178.267062717014,16
5427,6619,28,93158.33333333333,17,28,NA,NA,1660,26,NA,NA,1168.926005045573,15.333333333333334
5428,6594.5,28,93166.625,17,28,NA,NA,1660,26,NA,NA,1183.7098541259766,16
5429,6619,28,93166.33333333333,17,28,NA,NA,1660,26,NA,NA,1173.252461751302,15.833333333333334
5430,6619,28,93157.5,17,28,NA,NA,1659.5,26,NA,NA,1164.328857421875,15
5431,6595.571428571428,28,93167.71428571429,17,28,NA,NA,1660,26,NA,NA,1177.375,16
5432,6615.666666666667,28,93164.11111111111,17,28,NA,NA,1660,26,NA,NA,1168.1843939887153,15.444444444444445
5433,6615.428571428572,28,93163.42857142857,17,28,NA,NA,1659.857142857143,26,NA,NA,1158.6510707310267,15
5434,6594.875,27.908333333333335,93090.7,16.908333333333335,27.908333333333335,NA,NA,1666.225,26.183333333333334,NA,NA,1147.0017059326171,15.008333333333333
5435,6587.1322314049585,27.90909090909091,93085.06611570247,16.90909090909091,27.90909090909091,NA,NA,1666.793388429752,26.181818181818183,NA,NA,1132.7260752275956,15
5436,6574.0413223140495,27.90909090909091,93076.42975206612,16.90909090909091,27.90082644628099,NA,NA,1666.6363636363637,26.181818181818183,NA,NA,1121.5460689323993,15
5437,6562,27.90909090909091,93073.95454545454,16.90909090909091,27.1,NA,NA,1667.990909090909,26.181818181818183,NA,NA,1112.0606622869318,14.809090909090909
5438,6556.710743801653,27.90909090909091,93075.21487603306,16.90909090909091,27.09090909090909,NA,NA,1668.206611570248,26.181818181818183,NA,NA,1105.5909897985537,14
5439,6564.892561983471,27.90909090909091,93079.2479338843,16.90909090909091,27.09090909090909,NA,NA,1669.7272727272727,26.181818181818183,NA,NA,1098.9353390528152,14
5440,6573.038095238096,27.904761904761905,93068.70476190477,16.904761904761905,27.095238095238095,NA,NA,1670.2095238095237,26.19047619047619,NA,NA,1089.4536318824405,14
5441,6396.174311926606,27.376146788990827,89567.43119266054,16.073394495412845,26.642201834862384,NA,NA,1647.1284403669724,25.761467889908257,NA,NA,1075.2836947659835,14
5442,6195.009090909091,26.8,84793.8,14.9,25.9,NA,NA,1601.4454545454546,25,NA,NA,1060.783016690341,14
5443,6216.418181818181,26.8,84816.94545454545,14.9,25.9,NA,NA,1601.8272727272727,25,NA,NA,1052.800955477628,14
5444,6222.5,26.764705882352942,84710.32352941176,14.882352941176471,25.88235294117647,NA,NA,1600.2549019607843,24.980392156862745,NA,NA,1049.7430671243108,13.235294117647058
5445,6032.333333333333,25.666666666666668,81221,14.333333333333334,25.333333333333332,NA,NA,1553.6666666666667,24.666666666666668,NA,NA,1047.324679904514,13
5446,6032.333333333333,25.666666666666668,81222,14.333333333333334,25.333333333333332,NA,NA,1553.6666666666667,24.666666666666668,NA,NA,1046.3010389539932,13
5447,6032.333333333333,25.666666666666668,81223.66666666667,14.333333333333334,25.333333333333332,NA,NA,1553.6666666666667,24.666666666666668,NA,NA,1045.457295735677,13
5448,6034.888888888889,25.666666666666668,81226,14.333333333333334,25.333333333333332,NA,NA,1554,24.666666666666668,NA,NA,1045.7440185546875,13
5449,6286,27,85437.66666666667,15,26,NA,NA,1609,25,NA,NA,1047.7058919270833,13
5450,6286,27,85439.44444444444,15,26,NA,NA,1609,25,NA,NA,1046.789333767361,13
5451,6286,27,85440.5,15,26,NA,NA,1609,25,NA,NA,1046.0338948567708,13
5452,6288.666666666667,27,85442.11111111111,15,26,NA,NA,1609.3333333333333,25,NA,NA,1046.3809814453125,13
5453,6285.444444444444,27,85439.77777777778,15,26,NA,NA,1609,25,NA,NA,1048.091525607639,13
5454,6286,27,85441.33333333333,15,26,NA,NA,1609,25,NA,NA,1047.2832980685764,13
5455,6286,27,85442.33333333333,15,26,NA,NA,1609,25,NA,NA,1046.617207845052,13
5456,6289.222222222223,27,85444.55555555556,15,26,NA,NA,1609.4444444444443,25,NA,NA,1047.0254584418403,13
5457,6281.166666666667,27,85439,15,26,NA,NA,1609,25,NA,NA,1048.410420735677,13
5458,6281.5,27,85440.33333333333,15,26,NA,NA,1609,25,NA,NA,1047.6918334960938,13
5459,6281.5,27,85442.5,15,26,NA,NA,1609,25,NA,NA,1047.0995788574219,13
5460,6043.333333333333,25.666666666666668,81232.33333333333,14.333333333333334,25.333333333333332,NA,NA,1554.6666666666667,24.666666666666668,NA,NA,1047.8398030598958,13
5461,6043.333333333333,25.666666666666668,81235.5,14.333333333333334,25.333333333333332,NA,NA,1554.6666666666667,24.666666666666668,NA,NA,1049.5883178710938,13
5462,6297,27,85449.66666666667,15,26,NA,NA,1610.111111111111,25,NA,NA,1048.5025363498264,13
5463,5820.333333333333,24.666666666666668,77509.66666666667,13.666666666666666,24.666666666666668,NA,NA,1525.6666666666667,24,NA,NA,1072.26953125,14
5464,5820.333333333333,24.666666666666668,77540.33333333333,13.666666666666666,24.666666666666668,NA,NA,1526,24,NA,NA,1071.244384765625,14
5465,6116.333333333333,26,84322.16666666667,15,26,NA,NA,1653,26,NA,NA,1072.3573404947917,14
5466,6116.444444444444,26,84337,15,26,NA,NA,1652.888888888889,26,NA,NA,1071.3546142578125,14
5467,6116,26,84322,15,26,NA,NA,1653,26,NA,NA,1072.4321594238281,14
5468,6116,26,84337.16666666667,15,26,NA,NA,1652.6666666666667,26,NA,NA,1071.4485270182292,14
5469,6116,26,84323.33333333333,15,26,NA,NA,1653,26,NA,NA,1072.5044555664062,14
5470,6116,26,84327.66666666667,15,26,NA,NA,1652.6666666666667,26,NA,NA,1071.539306640625,14
5471,6031.157024793389,25.636363636363637,82505.62809917355,14.636363636363637,25.636363636363637,NA,NA,1618.719008264463,25.454545454545453,NA,NA,1068.578298521436,14
5472,6025.818181818182,25.636363636363637,82494.51239669422,14.636363636363637,25.636363636363637,NA,NA,1618.4297520661157,25.454545454545453,NA,NA,1066.118111602531,14
5473,6056.568627450981,25.764705882352942,83167.53921568628,14.764705882352942,25.764705882352942,NA,NA,1631.313725490196,25.647058823529413,NA,NA,1067.8651517980238,14
5474,6066.536363636364,25.8,83353.85454545454,14.8,25.8,NA,NA,1635.0727272727272,25.7,NA,NA,1069.7709727894176,14
5475,6063.636363636364,25.8,83347.6,14.8,25.8,NA,NA,1634.909090909091,25.7,NA,NA,1072.483543812145,14
5476,5791.34,24.85,74259.28,13,24.4,NA,NA,1513.1,23.87,NA,NA,1075.9835485839844,14
5477,5532.438596491228,23.903508771929825,65280.71929824561,11.192982456140351,23,NA,NA,1387.9912280701753,22,NA,NA,1079.5612600226152,14
5478,5524.909090909091,23.859504132231404,65263.01652892562,11.181818181818182,23,NA,NA,1388.2396694214876,22,NA,NA,1080.9802679897339,14
5479,5510.396694214876,23.355371900826448,65255.669421487604,11.181818181818182,23,NA,NA,1389.3471074380166,22,NA,NA,1080.6592775455192,14
5480,5498.327272727272,23,65251.25454545455,11.181818181818182,23,NA,NA,1389.4727272727273,22,NA,NA,1080.3078624378552,14
5481,5490.272727272727,23,65249.71900826446,11.181818181818182,22.90909090909091,NA,NA,1389.6363636363637,22,NA,NA,1078.9254291629004,14
5482,5483.975206611571,22.96694214876033,65250.90909090909,11.181818181818182,22.90909090909091,NA,NA,1389.6363636363637,22,NA,NA,1077.0692784333032,14
5483,5475.554545454545,22.90909090909091,65247.42727272727,11.181818181818182,22.90909090909091,NA,NA,1389.4545454545455,22,NA,NA,1075.1960005326705,14
5484,5465.801652892562,22.90909090909091,65242.21487603306,11.181818181818182,22.90909090909091,NA,NA,1389.0413223140497,22,NA,NA,1072.4145124451188,14
5485,5469.693693693694,22.99099099099099,68959.63963963964,12,22.99099099099099,NA,NA,1424.027027027027,22.09009009009009,NA,NA,1069.6730583122185,14
5486,5469.651376146789,23,69041.90825688074,12,23,NA,NA,1421.8073394495414,22,NA,NA,1067.3776362707856,14
5487,5471.723214285715,23,69035.59821428571,12,23,NA,NA,1421.7767857142858,22,NA,NA,1068.5073209490095,14
5488,5835.2129360465115,25,78769.36046511628,14,24.540697674418606,NA,NA,1510.5043604651162,24,NA,NA,1068.0559816582258,13.813953488372093
5489,5233.061403508772,22,65772.05263157895,12,21.94736842105263,NA,NA,1147.8157894736842,18,NA,NA,1185.950817442777,15.807017543859649
5490,5242.160714285715,22,65763.74107142857,12,21.375,NA,NA,1147.357142857143,18,NA,NA,1155.295630318778,15.205357142857142
5491,5241.297520661157,22,65749.89256198348,12,21.041322314049587,NA,NA,1146.7107438016528,18,NA,NA,1133.2701355484892,14.950413223140496
5492,5241.504132231405,22,65744.40495867768,12,21,NA,NA,1147.909090909091,18,NA,NA,1111.0121404474432,14.49586776859504
5493,5239.330578512397,22,65740.98347107437,12,21,NA,NA,1147.9669421487604,18,NA,NA,1103.7257796358472,14.347107438016529
5494,5086.710743801653,21.09090909090909,63594.50413223141,11,21,NA,NA,1161.1157024793388,18,NA,NA,1101.8273159058626,14.272727272727273
5495,5085.692307692308,21.247863247863247,63440.86324786325,11,21,NA,NA,1161.837606837607,18,NA,NA,1099.213579226763,14.11965811965812
5496,5096.047619047619,22,63451.04761904762,11,21,NA,NA,1162.2857142857142,18,NA,NA,1105.7462506975446,14.380952380952381
5497,5240.678260869565,22,65762.2,12,21.278260869565216,NA,NA,1147.1304347826087,18,NA,NA,1155.098385487432,15.069565217391304
5498,5243.896551724138,22,65754.28448275862,12,21,NA,NA,1146.6810344827586,18,NA,NA,1128.7857087233972,15
5499,5241.429752066116,22,65743.28099173553,12,21,NA,NA,1146.9421487603306,18,NA,NA,1106.7723267610409,14.355371900826446
5500,5241.239669421488,22,65739.20661157025,12,21,NA,NA,1147.4462809917356,18,NA,NA,1086.0332414611312,14
5501,5239.545454545455,22,65733.80991735538,12,21,NA,NA,1148.611570247934,18,NA,NA,1080.8126382118414,14
5502,5090.264462809917,21.363636363636363,63592.330578512396,11,21,NA,NA,1162.198347107438,18,NA,NA,1081.1767174586778,14
5503,5090.679245283019,21.830188679245282,63437.45283018868,11,21,NA,NA,1162.2830188679245,18,NA,NA,1082.426869518352,14
5505,5241.363636363636,22,65748.54545454546,12,21,NA,NA,1146.5702479338843,18,NA,NA,1135.4536334581612,15
5506,5244.491379310345,22,65741.95689655172,12,21,NA,NA,1146.5258620689656,18,NA,NA,1111.835126153354,14.577586206896552
5507,5242.55,22,65735.83333333333,12,21,NA,NA,1147.6416666666667,18,NA,NA,1090.223234049479,14
5508,5241.99173553719,22,65731.97520661158,12,21,NA,NA,1147.2479338842975,18,NA,NA,1071.0588832886751,14
5509,5240.347107438017,22,65726.04132231405,12,21,NA,NA,1147.4793388429753,18,NA,NA,1066.8403865089101,14
5510,5091.906779661017,21.449152542372882,63589.46610169492,11,21,NA,NA,1162.2033898305085,18,NA,NA,1068.1092694815943,14
5511,5056.433734939759,21.85542168674699,63426.98795180723,11,20.951807228915662,NA,NA,1162.0963855421687,18,NA,NA,1069.417601068336,14
5512,5239.495867768595,22,65736.03305785124,12,21,NA,NA,1146.8677685950413,18,NA,NA,1114.7970051410769,14.677685950413224
5513,5243.768595041322,22,65732.56198347108,12,21,NA,NA,1147.7851239669421,18,NA,NA,1093.7934802346979,14.008264462809917
5514,5242.573913043479,22,65728.79130434783,12,21,NA,NA,1147.3304347826088,18,NA,NA,1074.099708092731,14
5515,5242.107438016529,22,65725.76033057852,12,21,NA,NA,1147,18,NA,NA,1056.073566026924,13.785123966942148
5516,5240.061403508772,22,65722.28070175438,12,21,NA,NA,1147,18,NA,NA,1052.955526786938,13.675438596491228
5517,5099.974358974359,21.264957264957264,63723.282051282054,11.05982905982906,21,NA,NA,1160.8803418803418,18,NA,NA,1054.5257839626736,13.803418803418804
5518,5018.44262295082,21.131147540983605,63416.81967213115,11,20.885245901639344,NA,NA,1161.2459016393443,18,NA,NA,1056.7611284099642,13.934426229508198
5519,5235.355371900827,22,65724.94214876032,12,21,NA,NA,1148.1818181818182,18,NA,NA,1094.6862238103693,14.024793388429751
5520,5240.074380165289,22,65723.6694214876,12,21,NA,NA,1148.801652892562,18,NA,NA,1076.2275330094267,14
5521,5241.188034188034,22,65725.00854700855,12,21,NA,NA,1148.1367521367522,18,NA,NA,1059.2320233206465,13.905982905982906
5522,5241.777777777777,22,65723.23148148147,12,21,NA,NA,1147.5648148148148,18,NA,NA,1042.5582795319733,13.083333333333334
5523,5238.016666666666,22,65719.41666666667,12,21,NA,NA,1147,18,NA,NA,1039.8833475748697,13
5524,5101.528925619835,21.181818181818183,63786.01652892562,11.090909090909092,21,NA,NA,1159.9752066115702,18,NA,NA,1042.8967749225208,13
5525,4889.517241379311,20.24137931034483,63411.620689655174,11,20.655172413793103,NA,NA,1160.7586206896551,18,NA,NA,1045.291609139278,13
5526,5231.363636363636,22,65716.57024793388,12,21,NA,NA,1148.3801652892562,18,NA,NA,1081.8328948217975,14
5527,5235.025,22,65716.84166666666,12,21,NA,NA,1149,18,NA,NA,1066.4691345214844,14
5528,5236.09009009009,22,65718.44144144144,12,21,NA,NA,1149,18,NA,NA,1052.4511564787445,13.63963963963964
5529,5236.140350877193,22,65717.74561403508,12,21,NA,NA,1148.2280701754387,18,NA,NA,1038.9199240165844,13
5530,5231.099173553719,22,65713.27272727272,12,21,NA,NA,1147,18,NA,NA,1037.8479417532928,13
5531,5095.615384615385,21.188034188034187,63792.92307692308,11.094017094017094,21,NA,NA,1159.4358974358975,18,NA,NA,1043.4663701505742,13
5532,5048.666666666667,21,63409.333333333336,11,20.666666666666668,NA,NA,1160,18,NA,NA,1044.8062337239583,13
5533,5225.983193277311,22,65711.6050420168,12,21,NA,NA,1148.0504201680671,18,NA,NA,1071.3492257254463,14
5534,5229.473214285715,22,65712.4375,12,21,NA,NA,1148.75,18,NA,NA,1059.5062016078405,14
5535,5229.7768595041325,22,65713.66115702479,12,21,NA,NA,1149,18,NA,NA,1047.8830233487215,13.272727272727273
5536,5229.033057851239,22,65712.47107438017,12,21,NA,NA,1148.2396694214876,18,NA,NA,1036.1658158735795,13
5537,5222.894736842105,22,65707.9649122807,12,21,NA,NA,1147,18,NA,NA,1038.2563198156524,13
5538,5088.896551724138,21.2183908045977,63922.02298850575,11.126436781609195,20.977011494252874,NA,NA,1159.2413793103449,18,NA,NA,1045.739469681663,13
5539,5215.883928571428,22,65705.78571428571,12,21,NA,NA,1147.9107142857142,18,NA,NA,1060.9181878226143,14
5540,5222.694214876033,22,65707.14876033057,12,21,NA,NA,1148.3636363636363,18,NA,NA,1052.2983549764333,13.669421487603305
5541,5222.388429752066,22,65709.63636363637,12,21,NA,NA,1148.9752066115702,18,NA,NA,1042.6862692084194,13
5542,5219.636363636364,22,65706.19834710743,12,21,NA,NA,1147.4793388429753,18,NA,NA,1033.4985472623966,13
5543,5214.675213675214,22,65704.32478632478,12,21,NA,NA,1147,18,NA,NA,1038.3139241536458,13
5544,5111.566037735849,21.37735849056604,64179.056603773584,11.18867924528302,21,NA,NA,1159.2830188679245,18,NA,NA,1047.1971113096993,13
5545,5214.060344827586,22,65701.61206896552,12,21,NA,NA,1148.948275862069,18,NA,NA,1051.157271812702,13.551724137931034
5546,5214.148760330579,22,65702.55371900827,12,21,NA,NA,1149.3801652892562,18,NA,NA,1044.9893708032025,13.024793388429751
5547,5212.520661157025,22,65698.51239669422,12,21,NA,NA,1148.099173553719,18,NA,NA,1038.0650997950027,13
5548,5210.512396694215,22,65696.32231404958,12,21,NA,NA,1147.0495867768595,18,NA,NA,1031.5618866219008,13
5549,5208.853448275862,22,65699.78448275862,12,21,NA,NA,1147.3879310344828,18,NA,NA,1038.7658586173222,13
5550,5175.28125,21.78125,65101.46875,11.5625,21,NA,NA,1155.75,18,NA,NA,1047.506519317627,13
5551,5204.939130434783,22,65698.02608695652,12,21,NA,NA,1149.182608695652,18,NA,NA,1045.5951989215353,13.008695652173913
5552,5201.615384615385,22,65692.99145299145,12,21,NA,NA,1148.8632478632478,18,NA,NA,1039.9895551632612,13
5553,5201.818181818182,22,65691.26446280992,12,21,NA,NA,1147.9421487603306,18,NA,NA,1036.62938545164,13
5554,5200.767241379311,22,65691.43103448275,12,21,NA,NA,1147.353448275862,18,NA,NA,1033.584006473936,13
5555,5206.464912280701,22,65688.04385964913,12,21,NA,NA,1147.3947368421052,18,NA,NA,1040.6972367136102,13
5556,5209,22,65697.125,12,21,NA,NA,1147.875,18,NA,NA,1047.091064453125,13
5557,5233.9504132231405,22,66418.3305785124,12.090909090909092,21.727272727272727,NA,NA,1298.5785123966941,20.545454545454547,NA,NA,1040.3916055978823,13
5558,5230.929824561404,22,66455.78947368421,12.096491228070175,21.771929824561404,NA,NA,1307.3245614035088,20.70175438596491,NA,NA,1035.5351369757402,13
5559,5233.716814159292,22,66466.77876106194,12.097345132743364,21.805309734513273,NA,NA,1314.2389380530974,20.831858407079647,NA,NA,1035.6937007397678,13
5560,5237.008695652174,22,66386.15652173913,12.08695652173913,21.82608695652174,NA,NA,1320.1304347826087,20.956521739130434,NA,NA,1036.1963315217392,13
5561,5168.122448979592,21.663265306122447,66394.48979591837,12.091836734693878,21.663265306122447,NA,NA,1309.408163265306,20.775510204081634,NA,NA,1042.2448282047194,13
5562,5264,22,65953.88888888889,12,22,NA,NA,1379,22,NA,NA,1040.7340359157986,13
5563,5264,22,65952.83333333333,12,22,NA,NA,1379,22,NA,NA,1038.4276326497395,13
5564,5263.666666666667,22,65949,12,22,NA,NA,1379.3333333333333,22,NA,NA,1036.1235758463542,13
5565,5255,22,65945.11111111111,12,22,NA,NA,1379.7777777777778,22,NA,NA,1033.3319498697917,13
5566,5254.111111111111,22,65943.88888888889,12,22,NA,NA,1380,22,NA,NA,1034.6381700303818,13
5567,5251.333333333333,22,65940.11111111111,12,22,NA,NA,1379.6666666666667,22,NA,NA,1031.6861165364583,13
5568,5251.666666666667,22,65942.16666666667,12,22,NA,NA,1380,22,NA,NA,1033.408915201823,13
5569,5249,22,65938.16666666667,12,22,NA,NA,1379.6666666666667,22,NA,NA,1030.3240966796875,13
5570,5251,22,65943.22222222222,12,22,NA,NA,1380,22,NA,NA,1032.1489122178818,13
5571,5249,22,65939.88888888889,12,22,NA,NA,1379.6666666666667,22,NA,NA,1028.9280192057292,13
5572,5251.152542372882,22,65940.29661016949,12,22,NA,NA,1378.7372881355932,22,NA,NA,1030.916867013705,13
5573,5251.122641509434,22,65904.6603773585,12,22,NA,NA,1377.433962264151,22,NA,NA,1034.5001980763561,13
5574,5258.042372881356,22,65895.79661016949,12,22,NA,NA,1377.4915254237287,22,NA,NA,1038.6434284792108,13
5575,5242.333333333333,21.87878787878788,65907.62121212122,12,21.96969696969697,NA,NA,1377.3484848484848,22,NA,NA,1044.0092496004972,13
5576,5251,22,65945.66666666667,12,22,NA,NA,1380,22,NA,NA,1030.6627468532986,13
5577,5249,22,65942.33333333333,12,22,NA,NA,1379.888888888889,22,NA,NA,1027.2812906901042,13
5578,5249,22,65944.83333333333,12,22,NA,NA,1380,22,NA,NA,1029.571024576823,13
5579,5247.375,22,65941.125,12,22,NA,NA,1379.75,22,NA,NA,1025.9585876464844,13
5580,5246,22,65942.55555555556,12,22,NA,NA,1379,22,NA,NA,1029.6616617838542,13
5581,5246,22,65933.71428571429,12,22,NA,NA,1378.857142857143,22,NA,NA,1026.5062255859375,13
5582,5246,22,65939.22222222222,12,22,NA,NA,1378.888888888889,22,NA,NA,1030.0133056640625,13
5583,5246,22,65899.11111111111,12,22,NA,NA,1378.111111111111,22,NA,NA,1026.852023654514,13
5584,5246.436363636363,22,65902.36363636363,12,22,NA,NA,1378.1909090909091,22,NA,NA,1027.1643310546874,13
5585,5247.123966942148,22,65890.5041322314,12,22,NA,NA,1377.6528925619834,22,NA,NA,1033.3663874854726,13
5586,5257.884955752213,22,65896.40707964601,12,22,NA,NA,1378,22,NA,NA,1039.8502542951467,13
5587,5152.71875,21.5,65906.65625,12,21.84375,NA,NA,1378,22,NA,NA,1044.8805313110352,13
5588,5246,22,65902.66666666667,12,22,NA,NA,1378.111111111111,22,NA,NA,1030.3629964192708,13
5589,5246,22,65896.16666666667,12,22,NA,NA,1378,22,NA,NA,1027.8692830403645,13
5590,5242.833333333333,22,65897.66666666667,12,22,NA,NA,1378,22,NA,NA,1030.6511637369792,13
5591,5245.5,22,65898.5,12,22,NA,NA,1378,22,NA,NA,1028.2947082519531,13
5592,5235,22,65892.22222222222,12,22,NA,NA,1377.3333333333333,22,NA,NA,1030.9476047092014,13
5593,5234,22,65889.66666666667,12,22,NA,NA,1377,22,NA,NA,1028.7324625651042,13
5594,5234.555555555556,22,65893.88888888889,12,22,NA,NA,1377.2222222222222,22,NA,NA,1031.2988959418403,13
5595,5234,22,65891.66666666667,12,22,NA,NA,1377,22,NA,NA,1029.2511189778645,13
5596,5239.363636363636,22,65891.60330578513,12,22,NA,NA,1377.8760330578511,22,NA,NA,1028.2628940550749,13
5597,5243.545454545455,22,65891.07438016529,12,22,NA,NA,1377.793388429752,22,NA,NA,1033.0045176104081,13
5598,5255.916666666667,22,65895.44166666667,12,22,NA,NA,1378,22,NA,NA,1037.8901743570964,13
5599,5163.75,21.625,65902.25,12,21.875,NA,NA,1378,22,NA,NA,1042.0696716308594,13
5600,5234,22,65892.66666666667,12,22,NA,NA,1377,22,NA,NA,1031.5892130533855,13
5601,5234,22,65892.5,12,22,NA,NA,1377,22,NA,NA,1029.6796569824219,13
5602,5234,22,65892.66666666667,12,22,NA,NA,1377,22,NA,NA,1031.8806559244792,13
5603,5234,22,65893.33333333333,12,22,NA,NA,1377.3333333333333,22,NA,NA,1030.1100463867188,13
5604,5231,22,65888.33333333333,12,22,NA,NA,1377,22,NA,NA,1032.2344970703125,13
5605,5231,22,65889.5,12,22,NA,NA,1377.6666666666667,22,NA,NA,1030.6324869791667,13
5606,5231,22,65888.85714285714,12,22,NA,NA,1377,22,NA,NA,1031.2947998046875,13
5607,5232.5950413223145,22,65888.29752066116,12,22,NA,NA,1377.3553719008264,22,NA,NA,1029.9701916403021,13
5608,5238.644628099173,22,65888.17355371901,12,22,NA,NA,1377.3801652892562,22,NA,NA,1032.7121501323606,13
5609,5250.90625,22,65893.53125,12,22,NA,NA,1377.8854166666667,22,NA,NA,1035.3529141743977,13
5610,5231,22,65889.83333333333,12,22,NA,NA,1377,22,NA,NA,1031.841796875,13
5611,5231,22,65888.88888888889,12,22,NA,NA,1377,22,NA,NA,1032.2447645399307,13
5612,5237,22,65894.77777777778,12,22,NA,NA,1378,22,NA,NA,1035.8563096788193,13
5613,5229.666666666667,22,65890.11111111111,12,22,NA,NA,1377.6666666666667,22,NA,NA,1034.6893174913193,13
5614,5225,22,65886,12,22,NA,NA,1377,22,NA,NA,1033.716064453125,13
5615,5226.555555555556,22,65886.88888888889,12,22,NA,NA,1377,22,NA,NA,1032.7341851128472,13
5616,5237,22,65895.83333333333,12,22,NA,NA,1378,22,NA,NA,1035.8197631835938,13
5617,5229.666666666667,22,65890.5,12,22,NA,NA,1377.6666666666667,22,NA,NA,1034.8173014322917,13
5618,5225,22,65886.25,12,22,NA,NA,1377,22,NA,NA,1033.9812316894531,13
5619,5225,22,65886.16666666667,12,22,NA,NA,1377,22,NA,NA,1033.1377766927083,13
5620,5228.619469026548,22,65886.18584070797,12,22,NA,NA,1377.0619469026549,22,NA,NA,1031.6215723088358,13
